Evoked Response
seconds	EEG	Trigger
45.12	-0.000829650268711284	-0.282781681947968
45.122	-0.00095677200505154	-0.0996835671887818
45.124	-0.00126645309712191	0.0723740507711488
45.126	-0.00165317981290982	0.204917454566756
45.128	-0.00200105288045192	0.280812383970737
45.13	-0.00221209230853303	0.295509976823304
45.132	-0.00223124882882139	0.25589961730947
45.134	-0.00206166900265151	0.177336131031577
45.136	-0.0017665098040973	0.0796417417305866
45.138	-0.00145695554744248	-0.0170596244896604
45.14	-0.00126906749641355	-0.0959200194560174
45.142	-0.00133407820989094	-0.145820308553935
45.144	-0.00174755652456913	-0.162440797648808
45.146	-0.00254299912517992	-0.147974074391171
45.148	-0.00367535690094444	-0.109738850887737
45.15	-0.00501950947262662	-0.0581067164657433
45.152	-0.00638681898518478	-0.00421115017682273
45.154	-0.00755900402254985	0.042125567679907
45.156	-0.00833326889050485	0.0739169287684274
45.158	-0.00856779678957657	0.0878046331726256
45.16	-0.00821486564461441	0.0840919953887375
45.162	-0.00733164802168796	0.0661288678796222
45.164	-0.00606564075488	0.0392556135745515
45.166	-0.00461985806420641	0.0095593681288185
45.168	-0.00320892924918343	-0.0173099405084486
45.17	-0.00201849533923818	-0.0370648137374016
45.172	-0.001176618476553	-0.0473238160187791
45.174	-0.000740243538015949	-0.0477369372483645
45.176	-0.000695874178806454	-0.0397352368566987
45.178	-0.000972297485894305	-0.0260066656910007
45.18	-0.00146212208404386	-0.00983212667527568
45.182	-0.00204692780063161	0.00558046376789114
45.184	-0.00261986673713763	0.0176472656511435
45.186	-0.00310146756564701	0.0247659497739788
45.188	-0.00344782153955179	0.0264465504095777
45.19	-0.00365224216282043	0.0232273872554248
45.192	-0.00374110102268954	0.016423528606191
45.194	-0.00376389873947219	0.00777743444767705
45.196	-0.00377849800645486	-0.00091199934965906
45.198	-0.00383432662234642	-0.00811364544131109
45.2	-0.00395774763198612	-0.0127919197022948
45.202	-0.00414379728269011	-0.0145129141271722
45.204	-0.00435690705974572	-0.0134287887641364
45.206	-0.00454045497234797	-0.0101616555075383
45.208	-0.00463219082432416	-0.00562259992603084
45.21	-0.00458090624479715	-0.000807478316120417
45.212	-0.00435947137075113	0.00339111798314536
45.214	-0.00397037293099287	0.00632517750733448
45.216	-0.00344217276760868	0.00766813645908936
45.218	-0.00281873171425116	0.00742351138184043
45.22	-0.00214650487094873	0.00587402484305484
45.222	-0.00146643332533415	0.00348915345587589
45.224	-0.000814193648210278	0.000813762876886958
45.226	-0.000227075989113759	-0.00163951248010296
45.228	0.000248755323922355	-0.0034755833677254
45.23	0.000557584179220382	-0.00446819214968153
45.232	0.000643530935518302	-0.00457339237262486
45.234	0.000467332609058973	-0.00390884768611496
45.236	2.24191150060028E-5	-0.00270809580278492
45.238	-0.000658538290155757	-0.00126180870746585
45.24	-0.00151043634528979	0.000141691462474718
45.242	-0.00245237981052205	0.00126630284485781
45.244	-0.00340579887029716	0.00196130884823196
45.246	-0.00430600758610121	0.00217464668287413
45.248	-0.00510382801560716	0.00194698260687055
45.25	-0.00575994488934082	0.00139053784548845
45.252	-0.0062386416232589	0.000658640357751669
45.254	-0.00650728063211948	-8.73882105187784E-5
45.256	-0.00654368149645919	-0.000707952300923382
45.258	-0.00634819468326599	-0.0011068544529071
45.26	-0.0059540579952915	-0.00124224011984216
45.262	-0.00543008298340327	-0.00112636153789523
45.264	-0.00487287150902167	-0.000815755333818854
45.266	-0.00438953545702944	-0.000394902577420616
45.268	-0.00407489603387843	4.2860440615192E-5
45.27	-0.0039889698867535	0.000413459779804676
45.272	-0.00414102782838454	0.000656141208282408
45.274	-0.00448525263177908	0.000741429368759183
45.276	-0.00492991705738823	0.000672273051266251
45.278	-0.00535795587836297	0.000479034771131958
45.28	-0.0056534477587684	0.000210104352088933
45.282	-0.00572705859664012	-7.94582557577539E-5
45.284	-0.00553424466485025	-0.000338792231290933
45.286	-0.005082674850738	-0.000529620679132428
45.288	-0.00442880797887131	-0.000630988725999988
45.29	-0.00366606529471873	-0.000640151003840847
45.292	-0.00290765747617329	-0.000570192209721462
45.294	-0.00226686242624141	-0.000445408046220959
45.296	-0.00183775101069909	-0.00029559140259189
45.298	-0.00167977340432089	-0.000150271895619767
45.3	-0.00180908729719046	-3.37554806973663E-5
45.302	-0.00219782681765981	3.84240211938943E-5
45.304	-0.00278053797273022	6.12806578536594E-5
45.306	-0.00346550592727613	4.02757718792616E-5
45.308	-0.00414796237396824	-1.05453113215008E-5
45.31	-0.00472238578083937	-7.18906087219223E-5
45.312	-0.00509247029147685	-0.000123517905232381
45.314	-0.0051795878351264	-0.000148668290487816
45.316	-0.00493250207680287	-0.00013760898454184
45.318	-0.00434065336994264	-8.93997639621477E-5
45.32	-0.00344933729909027	-1.15042272485092E-5
45.322	-0.00236964850533354	8.25087886239786E-5
45.324	-0.00127385675896392	0.000176436625911064
45.326	-0.000370737733836781	0.000255093051410113
45.328	0.000136646352689224	0.000307177739863914
45.33	0.000100655962133376	0.000326759062366695
45.332	-0.000527608060394051	0.000313302471171159
45.334	-0.00167458302617044	0.000270638055663295
45.336	-0.00314904265036548	0.000205465391487025
45.338	-0.00467755956634922	0.00012592431402059
45.34	-0.00596441878684603	4.05014841455438E-5
45.342	-0.00676149951578727	-4.27485208659237E-5
45.344	-0.00692853774809328	-0.000116836917947555
45.346	-0.00646544735905546	-0.00017644368474875
45.348	-0.00550687464325743	-0.000218442459886796
45.35	-0.00428191939453354	-0.000242172851188897
45.352	-0.0030533012368113	-0.000249289041870775
45.354	-0.00205539520818043	-0.000243164829054898
45.356	-0.00144852757589011	-0.00022803275332876
45.358	-0.00129978517220337	-0.000208117794405728
45.36	-0.00159109471212046	-0.000186954950745997
45.362	-0.00224642263946698	-0.000166969872060802
45.364	-0.00316486509266014	-0.000149338089962394
45.366	-0.00424698075072054	-0.000134101766263117
45.368	-0.00540696334479017	-0.000120497532585566
45.37	-0.00657024136177114	-0.000107440520647995
45.372	-0.00766202758834087	-9.40768168458559E-5
45.374	-0.00859562849899866	-8.02360531442091E-5
45.376	-0.00926931193210315	-6.65810817014011E-5
45.378	-0.00957699064508058	-5.43755779940483E-5
45.38	-0.00943166061973763	-4.50169005808877E-5
45.382	-0.00879400541907411	-3.961112888679E-5
45.384	-0.0076951694788518	-3.8792426374874E-5
45.386	-0.0062440303499725	-4.28018777908756E-5
45.388	-0.00461441234227826	-5.16959435083425E-5
45.39	-0.00301439338696562	-6.55213481700435E-5
45.392	-0.00164579855926257	-8.43499401050248E-5
45.394	-0.000664902670727787	-0.00010815851664045
45.396	-0.000154187839483923	-0.000136616494363479
45.398	-0.000110787689857449	-0.000168880402187784
45.4	-0.00045247627037338	-0.000203476257167178
45.402	-0.0010387411026573	-0.00023828366163243
45.404	-0.00170281257469599	-0.000270561768328737
45.406	-0.00228912707164758	-0.000296956378300909
45.408	-0.00268862081866019	-0.000313541002147258
45.41	-0.0028626931321913	-0.000316091474179543
45.412	-0.00284807445340809	-0.000300801728754544
45.414	-0.00274012448532224	-0.000265420704211804
45.416	-0.00265939322301444	-0.000210445140581002
45.418	-0.00271219691889683	-0.000139814787479789
45.42	-0.00295781220314947	-6.0712620981739E-5
45.422	-0.00339207570280166	1.75249910178499E-5
45.424	-0.00395114248370409	8.50289366758719E-5
45.426	-0.004532386756798	0.00013308003702499
45.428	-0.00502420762066078	0.000155482303673893
45.43	-0.00533422994842566	0.00014941862562734
45.432	-0.00540662047722494	0.000115720295954581
45.434	-0.00522398968667128	5.85797487855794E-5
45.436	-0.00479666208163044	-1.51951330987898E-5
45.438	-0.00414876832101102	-9.72293479614679E-5
45.44	-0.00331189336826245	-0.000178727676165891
45.442	-0.00233092885110418	-0.000251513134632512
45.444	-0.00127730474113313	-0.000308831860490596
45.446	-0.000258794965278849	-0.000345915432062839
45.448	0.000583743068907666	-0.000360326342292064
45.45	0.00109586750018681	-0.000352060895812826
45.452	0.00114111627352079	-0.000323377911380117
45.454	0.000635543567120459	-0.000278410315465571
45.456	-0.000425191416672028	-0.000222672147637659
45.458	-0.00195450260173858	-0.000162490491686271
45.46	-0.0037830687083822	-0.000104265668027986
45.462	-0.00568485062472244	-5.34947914506649E-5
45.464	-0.00741473828017421	-1.37266927833105E-5
45.466	-0.00874925506427934	1.41746709747278E-5
45.468	-0.00952173516394459	3.21309395994489E-5
45.47	-0.00964526355881865	4.42423671910972E-5
45.472	-0.0091198105437887	5.56347818625141E-5
45.474	-0.00802384629813842	7.10294614129572E-5
45.476	-0.00649445013534564	9.3339005850789E-5
45.478	-0.0047022018068068	0.000122607542422179
45.48	-0.00282693183754058	0.000155591030838095
45.482	-0.00103815843253723	0.00018616721603634
45.484	0.00051871590227981	0.000206571850959248
45.486	0.0017314732656865	0.000209225335993791
45.488	0.00252717924846944	0.000188713544295526
45.49	0.00287582853382581	0.000143404035208088
45.492	0.00278977965419484	7.62612690777144E-5
45.494	0.00231690404500928	-5.37682709643914E-6
45.496	0.0015282993009038	-9.10623512767365E-5
45.498	0.00050467180266078	-0.000169295782768489
45.5	-0.000674315654086635	-0.000229907704684878
45.502	-0.0019358832912724	-0.000266174599924823
45.504	-0.00321556585762385	-0.00027614260870472
45.506	-0.00445538667566008	-0.000262856530700962
45.508	-0.00560003360019465	-0.000233478561119577
45.51	-0.00659259692696996	-0.0001975326859968
45.512	-0.00737177229437202	-0.000164688634795858
45.514	-0.00787267532464588	-0.000142613180411463
45.516	-0.00803339127928022	-0.000135434285438702
45.518	-0.00780823674889998	-0.00014321019827744
45.52	-0.00718602724893689	-0.00016247847196418
45.522	-0.00620846665613224	-0.000187613371704025
45.524	-0.00498157257139395	-0.000212497358421994
45.526	-0.00367300068503374	-0.000231990712662218
45.528	-0.00249119575888023	-0.000242845558193628
45.53	-0.0016481992207494	-0.000243953807213568
45.532	-0.00131434210471887	-0.000236028672380924
45.534	-0.00157684149345775	-0.00022095665319314
45.536	-0.00241365346207211	-0.000181169121700019
45.538	-0.00368940555851611	0.000115261983888224
45.54	-0.00517460829453013	0.00197909075111121
45.542	-0.00658523411947892	0.0101053406719264
45.544	-0.00763701582729734	0.0366114411961252
45.546	-0.00810552672948401	0.105606428060245
45.548	-0.00787922336441474	0.255460324948628
45.55	-0.00699107114676113	0.535487032415702
45.552	-0.00561792353654919	0.995133988729281
45.554	-0.0040452260189359	1.66678647527492
45.556	-0.00260481531996816	2.54687627687763
45.558	-0.00160171632619557	3.58227562327204
45.56	-0.0012488505732101	4.66836496426705
45.562	-0.00162531977038949	5.66167574007242
45.564	-0.0026658978968299	6.40519624989279
45.566	-0.00418013705484219	6.76029351191187
45.568	-0.00589270349427243	6.63714933309475
45.57	-0.00749393757508297	6.01606310408259
45.572	-0.00869062382574493	4.95450837950351
45.574	-0.00924970438589377	3.57849839082225
45.576	-0.00903041285252347	2.06053135093344
45.578	-0.00800249395569967	0.589233576457125
45.58	-0.00625018782842957	-0.662761068319755
45.582	-0.00396327076031067	-1.56630312484505
45.584	-0.00141657887053784	-2.05368028037563
45.586	0.00106172287756118	-2.12445225703248
45.588	0.00313292421705054	-1.8391798189178
45.59	0.00449843164907042	-1.30335183145019
45.592	0.00495049808078209	-0.645392333731815
45.594	0.00441231848085584	0.006719832814135
45.596	0.00295756172768807	0.545965063854662
45.598	0.000803205825417221	0.900708081232568
45.6	-0.00172499695309222	1.04130065351889
45.602	-0.0042490083055024	0.978737706908677
45.604	-0.00640608244171442	0.756659968894728
45.606	-0.00791323942198201	0.43899038327622
45.608	-0.00861428203209376	0.0959417444259042
45.61	-0.00849871483930173	-0.208964945145654
45.612	-0.00768932163658128	-0.428782525260893
45.614	-0.00640398577903353	-0.538671502841962
45.616	-0.00490391359523754	-0.536775637968527
45.618	-0.00344232944058587	-0.440985650182853
45.62	-0.00222505359419517	-0.282772312623499
45.622	-0.0013886886071297	-0.0996044002377863
45.624	-0.000995671290728824	0.0725138305564136
45.626	-0.00104090412811766	0.205103253634344
45.628	-0.00146378815059736	0.281025102761105
45.63	-0.00216171904721501	0.295727748488069
45.632	-0.0030043401674372	0.25610020556587
45.634	-0.00384977178968934	0.177499563891484
45.636	-0.00456345061960723	0.0797526134303782
45.638	-0.00503784039722529	-0.0170106997450851
45.64	-0.00520924271991983	-0.0959360508625404
45.642	-0.00506789305390056	-0.145898524770928
45.644	-0.00465927994199706	-0.162573730351817
45.646	-0.00407661092085451	-0.148150618385786
45.648	-0.00344538455981821	-0.109945049350114
45.65	-0.00290161063196	-0.0583263880213888
45.652	-0.00256658246844373	-0.00442669106318002
45.654	-0.00252304347537223	0.041931932906726
45.656	-0.00279825457172963	0.073761451084033
45.658	-0.00335760572483151	0.0877002154286919
45.66	-0.00410912329497547	0.0840467154219522
45.662	-0.00491708668094245	0.0661452299839167
45.664	-0.00562329611070224	0.039330639643167
45.666	-0.00607544896640659	0.00968534125666063
45.668	-0.00616011529574616	-0.0171444559972575
45.67	-0.00583256514871213	-0.0368740257420623
45.672	-0.00513210330306413	-0.0471239369548729
45.674	-0.00417502952032943	-0.0475454045552886
45.676	-0.00312686599116736	-0.039569608452875
45.678	-0.00216400910834907	-0.0258830122876705
45.68	-0.00143695755216817	-0.00976303620993563
45.682	-0.00104373867893693	0.00558787296306044
45.684	-0.00101738113994216	0.017592785518335
45.686	-0.00132750175495494	0.0246566923148626
45.688	-0.00189317604677972	0.0262960728042952
45.69	-0.00260237776663198	0.0230536024872294
45.692	-0.00333304067208343	0.0162457557894785
45.694	-0.00397202398453933	0.0076131028868328
45.696	-0.0044300213562047	-0.0010504109318613
45.698	-0.00465194607556401	-0.0082208244457981
45.7	-0.00462302144805477	-0.0128705395924374
45.702	-0.00437044626368576	-0.0145727524172406
45.704	-0.00395957724182349	-0.0134842579358596
45.706	-0.00348331181857883	-0.0102283201586545
45.708	-0.00304470348924706	-0.00571356118522747
45.71	-0.00273542306026085	-0.000930529052475118
45.712	-0.00261506199457048	0.00323492510503369
45.714	-0.00269707116522958	0.00614132730578354
45.716	-0.0029457968970895	0.00746704027204036
45.718	-0.00328613327407662	0.00721810007761581
45.72	-0.00362393638241947	0.00567736375646779
45.722	-0.00387236830181005	0.00331280628560071
45.724	-0.00397693644721511	0.000667253819023969
45.726	-0.00393097187097596	-0.00174830790785433
45.728	-0.00377541143297648	-0.00353974628079587
45.73	-0.00358244843767619	-0.00448156395867752
45.732	-0.00342924027847802	-0.00453138351014209
45.734	-0.00337147633661346	-0.0038101113530947
45.736	-0.00342549590495343	-0.00255632074563979
45.738	-0.00356348112857606	-0.00106673240369456
45.74	-0.00372189892837784	0.000364584377630516
45.742	-0.00382021162353449	0.00149735770957523
45.744	-0.00378470149599447	0.00217911484620467
45.746	-0.00357089799194521	0.00235876203932974
45.748	-0.00317815774292649	0.00208050622891239
45.75	-0.0026519809211486	0.00146210389820075
45.752	-0.00207323332366987	0.000663505601148318
45.754	-0.0015371824783091	-0.000147236752133958
45.756	-0.00112785222546088	-0.000824439675683976
45.758	-0.000894579199757867	-0.00126686579613673
45.76	-0.000838242091059576	-0.0014288304592665
45.762	-0.000913372931660251	-0.00132001171474899
45.764	-0.00104729672308014	-0.000995608554212339
45.766	-0.0011695939697955	-0.000539987498413089
45.768	-0.00123964299860231	-4.77500473130395E-5
45.77	-0.00126109811964704	0.00039395033466649
45.772	-0.0012789151763031	0.00071891929424696
45.774	-0.00136219160037775	0.000889670817478791
45.776	-0.00158053677368963	0.000899177445728738
45.778	-0.0019818700757636	0.000767466184773739
45.78	-0.00257703565374365	0.000534538508303969
45.782	-0.00333364941931118	0.000251265373826944
45.784	-0.00417935069245863	-3.0194221929612E-5
45.786	-0.00501329928888592	-0.00026506360070452
45.788	-0.00572403463217249	-0.000422504997674147
45.79	-0.00621093668037559	-0.00048917944684448
45.792	-0.00640506060528159	-0.000469439202407358
45.794	-0.00628398566503433	-0.000382402254477975
45.796	-0.00587604750538215	-0.000256725934940397
45.798	-0.00525239266906388	-0.000124267443900609
45.8	-0.0045096078886974	-1.39162646812785E-5
45.802	-0.00374901681800313	5.32963303371671E-5
45.804	-0.00305905632247264	6.70953582550837E-5
45.806	-0.00250440485796422	2.86261531941241E-5
45.808	-0.00212201159487472	-5.09290930996632E-5
45.81	-0.00192224565519923	-0.000153283050704877
45.812	-0.0018934068251211	-0.000256857219446969
45.814	-0.0020085250205795	-0.000340797319479574
45.816	-0.0022334071311545	-0.000388581943807992
45.818	-0.00253401764698685	-0.000390701357818111
45.82	-0.00288073732856627	-0.000346010921725575
45.822	-0.00324834900428428	-0.000261586887392349
45.824	-0.00361323323376202	-0.000151176081736651
45.826	-0.00395079907395226	-3.25550090012004E-5
45.828	-0.00423530748550214	7.57060227244924E-5
45.83	-0.0044422316038027	0.000157453743585923
45.832	-0.00455206449101871	0.000201530502502447
45.834	-0.00455438984519532	0.000203304588967421
45.836	-0.00445114628458175	0.00016500918342789
45.838	-0.00425784849894109	9.49549339023357E-5
45.84	-0.00400153621892958	5.79297557663806E-6
45.842	-0.00371500652286257	-8.78924959259836E-5
45.844	-0.00342871076783453	-0.000172245799717421
45.846	-0.00316405736949255	-0.000236540724320201
45.848	-0.00293271957998587	-0.000274838939169602
45.85	-0.00274362998804353	-0.000286599366873339
45.852	-0.00261364092238625	-0.00027618648695653
45.854	-0.00257406616563054	-0.000251474694364142
45.856	-0.00266718533666605	-0.000221922897929668
45.858	-0.00293297503010052	-0.000196564580319649
45.86	-0.00339217941474743	-0.000182322844377525
45.862	-0.00403362272830047	-0.000182942068383455
45.864	-0.0048109620782634	-0.000198663571315936
45.866	-0.00564927632091573	-0.000226593770977328
45.868	-0.00645795987398219	-0.00026155419398534
45.87	-0.00714486324611268	-0.00029712949157112
45.872	-0.0076274745850741	-0.000326701163275971
45.874	-0.00783953202895193	-0.000344408383389335
45.876	-0.0077346064898278	-0.000346043447625536
45.878	-0.00728997070694325	-0.000329795680719889
45.88	-0.00651294702321363	-0.0002966400418129
45.882	-0.00544833555410622	-0.000250203704673187
45.884	-0.00418193318707589	-0.000196135833835772
45.886	-0.00283453964860844	-0.000141184141230377
45.888	-0.00154452651712861	-9.22052734014623E-5
45.89	-0.000443177579692995	-5.52227016078107E-5
45.892	0.000368592533647769	-3.45430427555226E-5
45.894	0.000834148783198351	-3.19733201147059E-5
45.896	0.000942759804885209	-4.62920944230693E-5
45.898	0.000721795021306712	-7.31599134245424E-5
45.9	0.000225279611337973	-0.000105584864216867
45.902	-0.000476217702186346	-0.00013497051035496
45.904	-0.0013023934151132	-0.000152655478385106
45.906	-0.00216760148612665	-0.000151671534971132
45.908	-0.00298490631503999	-0.00012831175902233
45.91	-0.00367141847868897	-8.31349763161148E-5
45.912	-0.0041554267705437	-2.11857939362056E-5
45.914	-0.00438487816001805	4.86338309519153E-5
45.916	-0.00433598289483262	0.000114966925129656
45.918	-0.00401991712858528	0.000165957525446535
45.92	-0.0034850037083488	0.00019141091611927
45.922	-0.00281202520340581	0.000184749590335851
45.924	-0.00210197988184552	0.000144383355773507
45.926	-0.0014584542251373	7.41973953108093E-5
45.928	-0.000969538680193898	-1.70024935571535E-5
45.93	-0.000694928073543949	-0.00011704206921503
45.932	-0.00066161445501417	-0.000212630610421006
45.934	-0.000867553327999466	-0.00029181224091966
45.936	-0.00128935683957674	-0.0003460537112179
45.938	-0.00188940122711831	-0.000371505718943101
45.94	-0.00261975154236347	-0.000369192959598593
45.942	-0.00342336904599616	-0.000344149577547838
45.944	-0.00423524845161371	-0.000303763448562607
45.946	-0.00498620380499277	-0.000255797356401833
45.948	-0.00560998008441718	-0.000206668217332395
45.95	-0.00605163714427989	-0.000160492832722886
45.952	-0.00627375116771575	-0.000119113316419032
45.954	-0.00625797264596636	-8.29177564383123E-5
45.956	-0.00600224835494303	-5.19740009597666E-5
45.958	-0.00551692143499574	-2.6923953756803E-5
45.96	-0.00482427474937034	-9.25294538385731E-6
45.962	-0.00396444793090119	-8.80253995700467E-7
45.964	-0.00300574726264956	-3.35396883116055E-6
45.966	-0.00205173310165702	-1.70881968962152E-5
45.968	-0.00123584885415172	-4.09873951416151E-5
45.97	-0.000699465232693292	-7.25691872344244E-5
45.972	-0.000558411299160907	-0.000108481247089828
45.974	-0.0008700703998585	-0.000145195451952848
45.976	-0.00161338782193399	-0.000179656656990499
45.978	-0.00268846994185496	-0.000209727475855164
45.98	-0.00393528127725436	-0.000234361309296478
45.982	-0.00516574489834155	-0.00025351976853736
45.984	-0.00620086701283499	-0.000267908066371887
45.986	-0.00690378022323772	-0.000278626709531212
45.988	-0.00720101404950939	-0.000286833482389586
45.99	-0.00708812235903304	-0.00029348531707725
45.992	-0.00662098711217247	-0.000299195953139634
45.994	-0.00589840067459229	-0.000304210755996643
45.996	-0.00504275495293601	-0.000308467074439588
45.998	-0.00418331449112828	-0.000311679060377222
46	-0.00344241881504194	-0.000313375743458443
46.002	-0.00292227519068424	-0.000312853134554482
46.004	-0.00269093651932493	-0.000309072886286855
46.006	-0.00276944517826801	-0.000300610701916964
46.008	-0.00312438979193606	-0.000285771498150585
46.01	-0.0036692562661462	-0.000262919528671658
46.012	-0.00427552858175493	-0.000230963592396188
46.014	-0.00479280303888831	-0.000189869763060725
46.016	-0.00507596961890263	-0.000141060887619087
46.018	-0.00501533308549522	-8.75447567518235E-5
46.02	-0.00456298921416466	-3.36009089066835E-5
46.022	-0.00374814236496399	1.60376029569104E-5
46.024	-0.00267636093734267	5.73235636419615E-5
46.026	-0.00151180841437013	8.79483182826521E-5
46.028	-0.000445632785188902	0.000107869934369155
46.03	0.00034269144520739	0.000119061673629894
46.032	0.000721629422746841	0.000124537110348364
46.034	0.000631867707839422	0.000127023306323757
46.036	9.28813280919353E-5	0.000147774217892913
46.038	-0.000807299576473997	0.000420535503235409
46.04	-0.00193285017742093	0.00225619392527929
46.042	-0.00312428573182209	0.0103492172813883
46.044	-0.00422170846224712	0.0368169772832144
46.046	-0.0050861474943511	0.105769753723492
46.048	-0.00561886483263286	0.255580256463398
46.05	-0.00577689133533303	0.535566030838332
46.052	-0.00558084253958994	0.995178267367741
46.054	-0.00511066174394352	1.66680522129152
46.056	-0.00448775585989314	2.54688023237211
46.058	-0.0038473638714431	3.58227539761078
46.06	-0.00330985459692401	4.66836939348742
46.062	-0.00296003615781014	5.66169046316748
46.064	-0.00283853310656867	6.40522259876019
46.066	-0.00294300495674464	6.76032788566414
46.068	-0.00323466853115059	6.63718334207955
46.07	-0.00364775474043244	6.01608474687096
46.072	-0.00410214134463239	4.95450428376846
46.074	-0.004519125113429	3.57845678555043
46.076	-0.00483767033050482	2.0604450991741
46.078	-0.0050264082751171	0.589102428708418
46.08	-0.005087382631833	-0.662929746413533
46.082	-0.00505070969320068	-1.56649549747139
46.084	-0.0049625295839517	-2.05387876761365
46.086	-0.00486992470672052	-2.12463894535284
46.088	-0.00480623944395175	-1.83933945680754
46.09	-0.00477988156935729	-1.30347363973455
46.092	-0.00476953626060403	-0.645470460293925
46.094	-0.00472790881182435	0.00668690711697291
46.096	-0.00459415166688048	0.545975691763222
46.098	-0.00431264576030928	0.900758758271493
46.1	-0.00385361440639618	1.04138713771121
46.102	-0.00322953409914808	0.978855724001976
46.104	-0.00250112637563185	0.756805447952637
46.106	-0.0017688947090243	0.439159379941982
46.108	-0.00115059747272475	0.0961303214104983
46.11	-0.000749902366635279	-0.208760701647774
46.112	-0.000624847585903865	-0.428566383840236
46.114	-0.000765848889380074	-0.538447028732384
46.116	-0.00109152976241208	-0.536546328217256
46.118	-0.00146634922439804	-0.440755216215501
46.12	-0.00173744092383612	-0.282544884327242
46.122	-0.00178121781298123	-0.0993843745413241
46.124	-0.00154571327707689	0.0727224614755717
46.126	-0.0010743420714319	0.205298063301531
46.128	-0.000501551824546308	0.281206643232709
46.13	-1.97146675247491E-5	0.295900768878304
46.132	0.000173434301730823	0.256274071699917
46.134	-6.94419122693445E-5	0.177687326741418
46.136	-0.000803408763536994	0.0799685475187316
46.138	-0.00197476679470719	-0.0167546816729846
46.14	-0.00343220049102946	-0.0956341928114491
46.142	-0.00495932130583251	-0.145554150678567
46.144	-0.00631793222853477	-0.162200443801522
46.146	-0.00729153000393634	-0.147771392216047
46.148	-0.00772137809813754	-0.109589301329982
46.15	-0.00753067090709057	-0.0580255252937753
46.152	-0.00673499326061236	-0.00420888244602023
46.154	-0.00543937682055756	0.042046824720359
46.156	-0.00382344996599745	0.073765782914984
46.158	-0.00211639003280588	0.0876004309848454
46.16	-0.000563470566168583	0.0838626447984196
46.162	0.000612811756093483	0.0659069284538638
46.164	0.00125124462214989	0.0390735164876543
46.166	0.00128107386078649	0.00944467612308608
46.168	0.000732396349954916	-0.017338562314813
46.17	-0.000276891523785196	-0.0370005242186826
46.172	-0.00157365766245578	-0.0471731215669074
46.174	-0.00297043223400551	-0.0475194414431613
46.176	-0.00430186202663996	-0.0394812684270947
46.178	-0.00544810757646226	-0.025752781422756
46.18	-0.00634324667994166	-0.00961509446288691
46.182	-0.00697194401302635	0.0057300352224821
46.184	-0.00735903379567633	0.0177102750782523
46.186	-0.00755491443032202	0.0247379976962757
46.188	-0.00761764493944861	0.0263384134925005
46.19	-0.00759297256785388	0.0230628239715873
46.192	-0.007496472732951	0.0162349074311734
46.194	-0.00730501671361919	0.00759992122801744
46.196	-0.00696416102594595	-0.00104675747815104
46.198	-0.00641220809932005	-0.00818319065797375
46.2	-0.00561346586648011	-0.0127868142928427
46.202	-0.00458773066796391	-0.0144378644695719
46.204	-0.0034232872546224	-0.0133008605081435
46.206	-0.00226635481460712	-0.0100061148816461
46.208	-0.00128853584998977	-0.00546744872802419
46.21	-0.000642242046961071	-0.000677948500649834
46.212	-0.000418874078648058	0.00347695645954613
46.214	-0.000623729162614261	0.00635887559534686
46.216	-0.00117579515106199	0.00765106024861014
46.218	-0.00193210293595567	0.0073650168738133
46.22	-0.00272806483403455	0.00578836577159728
46.222	-0.00342022684385362	0.00339210072978752
46.224	-0.00391803941955582	0.000719768175880788
46.226	-0.00419618007237832	-0.00171918006765046
46.228	-0.00428627475022281	-0.0035337443885153
46.23	-0.00425370184709727	-0.00450201922289619
46.232	-0.00416922684452769	-0.00458436253801425
46.234	-0.00408547397360812	-0.00390248282032356
46.236	-0.00402513981238852	-0.00269329156434856
46.238	-0.00398274656208511	-0.0012494636296409
46.24	-0.00393630202004499	0.000140788205620878
46.242	-0.00386153644558659	0.00124391392313465
46.244	-0.00374152098032842	0.00191375740021127
46.246	-0.00356873441180419	0.00210361918260805
46.248	-0.0033420691096232	0.00185869372987483
46.25	-0.00306381009350822	0.00129334156600322
46.252	-0.00274019499767632	0.000559702986506022
46.254	-0.00238597411429233	-0.000185321692345017
46.256	-0.00203071594217016	-0.000808526287281632
46.258	-0.00172318279319912	-0.00121989333442809
46.26	-0.00153007138776756	-0.00138109380953634
46.262	-0.00152688092693241	-0.00130337306329498
46.264	-0.0017813861099597	-0.00103713045959055
46.266	-0.00233330598670092	-0.000656563710033851
46.268	-0.00317588620790527	-0.000242939153564815
46.27	-0.00424522631374542	0.000130421034736585
46.272	-0.00542163459896109	0.000409247025092668
46.274	-0.00654493463255424	0.000564419738547783
46.276	-0.00744239461218009	0.00059293102324489
46.278	-0.00796379117248084	0.000514302633449813
46.28	-0.00801475306325346	0.000363597988634929
46.282	-0.00757913555642347	0.000182589894025294
46.284	-0.00672419805186221	1.08971471998126E-5
46.286	-0.00558753789547862	-0.000121178422105691
46.288	-0.0043500790072922	-0.000196859577040134
46.29	-0.00320262530421972	-0.00021366938402148
46.292	-0.00231330743970266	-0.00018115591672829
46.294	-0.00180100210752746	-0.000116618960019995
46.296	-0.00171803669271862	-4.01826147548179E-5
46.298	-0.00204482181374113	2.95779155146469E-5
46.3	-0.00269779348685249	7.86847224484173E-5
46.302	-0.0035491019922685	9.92273545318337E-5
