Evoked Response
seconds	EEG
140.74	-4.92672
140.74	-4.9264
140.74	-4.92768
140.74	-4.92768
140.74	-4.92512
140.75	-4.9344
140.75	-4.93248
140.75	-4.93312
140.75	-4.93344
140.75	-4.93632
140.76	-4.9344
140.76	-4.93024
140.76	-4.92992
140.76	-4.92896
140.76	-4.9328
140.77	-4.93344
140.77	-4.9312
140.77	-4.92992
140.77	-4.92896
140.77	-4.92768
140.78	-4.92608
140.78	-4.92736
140.78	-4.92448
140.78	-4.92704
140.78	-4.92192
140.79	-4.9248
140.79	-4.92992
140.79	-4.9264
140.79	-4.92736
140.79	-4.92704
140.79	-4.92448
140.8	-4.92448
140.8	-4.92544
140.8	-4.92544
140.8	-4.92416
140.8	-4.9248
140.81	-4.9264
140.81	-4.928
140.81	-4.93056
140.81	-4.93024
140.81	-4.928
140.82	-4.9248
140.82	-4.92896
140.82	-4.93056
140.82	-4.93152
140.82	-4.93184
140.83	-4.93632
140.83	-4.93472
140.83	-4.93696
140.83	-4.93664
140.83	-4.93568
140.84	-4.93376
140.84	-4.92768
140.84	-4.928
140.84	-4.92864
140.84	-4.93056
140.85	-4.93376
140.85	-4.93344
140.85	-4.93216
140.85	-4.9296
140.85	-4.92928
140.86	-4.92736
140.86	-4.9296
140.86	-4.92928
140.86	-4.9296
140.86	-4.92928
140.87	-4.93344
140.87	-4.92928
140.87	-4.92736
140.87	-4.93056
140.87	-4.92768
140.88	-4.92896
140.88	-4.92576
140.88	-4.92352
140.88	-4.92416
140.88	-4.92416
140.88	-4.9312
140.89	-4.93376
140.89	-4.93216
140.89	-4.93152
140.89	-4.93216
140.89	-4.93088
140.9	-4.92928
140.9	-4.93344
140.9	-4.93088
140.9	-4.92928
140.9	-4.92928
140.91	-4.9344
140.91	-4.93504
140.91	-4.93536
140.91	-4.93408
140.91	-4.93888
140.92	-4.94048
140.92	-4.93472
140.92	-4.93792
140.92	-4.93824
140.92	-4.93664
140.93	-4.94112
140.93	-4.936
140.93	-4.93664
140.93	-4.93728
140.93	-4.93664
140.94	-4.93216
140.94	-4.93216
140.94	-4.9328
140.94	-4.93376
140.94	-4.92992
140.95	-4.93536
140.95	-4.936
140.95	-4.93472
140.95	-4.93344
140.95	-4.93248
140.96	-4.92896
140.96	-4.9296
140.96	-4.92992
140.96	-4.928
140.96	-4.92928
140.96	-4.92832
140.97	-4.92832
140.97	-4.93024
140.97	-4.92896
140.97	-4.9312
140.97	-4.9328
140.98	-4.93056
140.98	-4.92736
140.98	-4.92928
140.98	-4.93056
140.98	-4.92992
140.99	-4.93344
140.99	-4.93184
140.99	-4.9296
140.99	-4.92928
140.99	-4.9296
141	-4.92672
141	-4.92416
141	-4.92864
141	-4.9296
141	-4.93024
141.01	-4.93504
141.01	-4.93472
141.01	-4.93504
141.01	-4.93248
141.01	-4.93248
141.02	-4.93088
141.02	-4.93024
141.02	-4.93312
141.02	-4.9328
141.02	-4.92864
141.03	-4.92864
141.03	-4.9312
141.03	-4.9312
141.03	-4.93024
141.03	-4.93024
141.04	-4.92576
141.04	-4.92448
141.04	-4.9232
141.04	-4.92288
141.04	-4.92192
141.04	-4.92576
141.05	-4.92704
141.05	-4.92576
141.05	-4.92544
141.05	-4.92544
141.05	-4.92544
141.06	-4.92576
141.06	-4.92448
141.06	-4.92512
141.06	-4.92896
141.06	-4.92992
141.07	-4.93152
141.07	-4.93024
141.07	-4.93088
141.07	-4.93632
141.07	-4.93408
141.08	-4.92896
141.08	-4.92928
141.08	-4.928
141.08	-4.9296
141.08	-4.93408
141.09	-4.936
141.09	-4.93312
141.09	-4.9296
141.09	-4.93024
141.09	-4.93184
141.1	-4.92832
141.1	-4.92896
141.1	-4.93152
141.1	-4.92704
141.1	-4.928
141.11	-4.9328
141.11	-4.93216
141.11	-4.93344
141.11	-4.93152
141.11	-4.93184
141.12	-4.93408
141.12	-4.9296
141.12	-4.92768
141.12	-4.93056
141.12	-4.93056
141.13	-4.9328
141.13	-4.92992
141.13	-4.93024
141.13	-4.93024
141.13	-4.92896
141.13	-4.93152
141.14	-4.92704
141.14	-4.93248
141.14	-4.93216
141.14	-4.92992
141.14	-4.92992
141.15	-4.93152
141.15	-4.9296
141.15	-4.93056
141.15	-4.92992
141.15	-4.93088
141.16	-4.93024
141.16	-4.93184
141.16	-4.93312
141.16	-4.93152
141.16	-4.9328
141.17	-4.9376
141.17	-4.93024
141.17	-4.9312
141.17	-4.92992
141.17	-4.93024
141.18	-4.92864
141.18	-4.93248
141.18	-4.93088
141.18	-4.92928
141.18	-4.92896
141.19	-4.92992
141.19	-4.9312
141.19	-4.93504
141.19	-4.93312
141.19	-4.93248
141.2	-4.92672
141.2	-4.92928
141.2	-4.92928
141.2	-4.92896
141.2	-4.92832
141.21	-4.93088
141.21	-4.93408
141.21	-4.9328
141.21	-4.93472
141.21	-4.93376
141.21	-4.93248
141.22	-4.92992
141.22	-4.93344
141.22	-4.93216
141.22	-4.92896
141.22	-4.93536
141.23	-4.93536
141.23	-4.93184
141.23	-4.9312
141.23	-4.93504
141.23	-4.93568
141.24	-4.93216
141.24	-4.93312
141.24	-4.9328
141.24	-4.92896
141.24	-4.92832
141.25	-4.93184
141.25	-4.92896
141.25	-4.93056
141.25	-4.93376
141.25	-4.93664
141.26	-4.93088
141.26	-4.928
141.26	-4.92896
141.26	-4.92608
141.26	-4.93024
141.27	-4.93152
141.27	-4.93024
141.27	-4.92992
141.27	-4.93216
141.27	-4.93056
141.28	-4.92608
141.28	-4.92768
141.28	-4.92704
141.28	-4.92768
141.28	-4.92608
141.29	-4.92672
141.29	-4.92832
141.29	-4.92384
141.29	-4.928
141.29	-4.928
141.29	-4.92448
141.3	-4.92832
141.3	-4.93056
141.3	-4.9264
141.3	-4.92928
141.3	-4.93184
141.31	-4.9328
141.31	-4.93696
141.31	-4.93664
141.31	-4.93792
141.31	-4.93664
141.32	-4.9344
141.32	-4.9344
141.32	-4.93568
141.32	-4.93696
141.32	-4.9408
141.33	-4.93856
141.33	-4.93984
141.33	-4.94016
141.33	-4.93856
141.33	-4.94304
141.34	-4.93856
141.34	-4.93888
141.34	-4.94048
141.34	-4.9392
141.34	-4.93472
141.35	-4.93952
141.35	-4.94208
141.35	-4.94048
141.35	-4.94048
141.35	-4.93824
141.36	-4.93248
141.36	-4.93504
141.36	-4.936
141.36	-4.93504
141.36	-4.9264
141.37	-4.93248
141.37	-4.92896
141.37	-4.92704
141.37	-4.93056
141.37	-4.92864
141.38	-4.92544
141.38	-4.9248
141.38	-4.92448
141.38	-4.92288
141.38	-4.9232
141.38	-4.92832
141.39	-4.93088
141.39	-4.9312
141.39	-4.93184
141.39	-4.92864
141.39	-4.9248
141.4	-4.92448
141.4	-4.92416
141.4	-4.9248
141.4	-4.92448
141.4	-4.92896
141.41	-4.92992
141.41	-4.92768
141.41	-4.92928
141.41	-4.9328
141.41	-4.92896
141.42	-4.92704
141.42	-4.93056
141.42	-4.9312
141.42	-4.92896
141.42	-4.93056
141.43	-4.9344
141.43	-4.9328
141.43	-4.93216
141.43	-4.93184
141.43	-4.93024
141.44	-4.92928
141.44	-4.92896
141.44	-4.93184
141.44	-4.9264
141.44	-4.93152
141.45	-4.93056
141.45	-4.92928
141.45	-4.92992
141.45	-4.93024
141.45	-4.93568
141.46	-4.93152
141.46	-4.93248
141.46	-4.93504
141.46	-4.93344
141.46	-4.92896
141.46	-4.92768
141.47	-4.92896
141.47	-4.92608
141.47	-4.92768
141.47	-4.9312
141.47	-4.92736
141.48	-4.9232
141.48	-4.92064
141.48	-4.92224
141.48	-4.9184
141.48	-4.92256
141.49	-4.92256
141.49	-4.91904
141.49	-4.92192
141.49	-4.9248
141.49	-4.92
141.5	-4.92064
141.5	-4.92128
141.5	-4.92
141.5	-4.91872
141.5	-4.92064
141.51	-4.92384
141.51	-4.92352
141.51	-4.92608
141.51	-4.92608
141.51	-4.9232
141.52	-4.91968
141.52	-4.9232
141.52	-4.92352
141.52	-4.92288
141.52	-4.92256
141.53	-4.92352
141.53	-4.92832
141.53	-4.92864
141.53	-4.93216
141.53	-4.928
141.54	-4.92608
141.54	-4.92544
141.54	-4.92832
141.54	-4.92928
141.54	-4.9328
141.54	-4.9344
141.55	-4.93504
141.55	-4.93696
141.55	-4.9344
141.55	-4.93696
141.55	-4.93536
141.56	-4.93216
141.56	-4.93216
141.56	-4.9296
141.56	-4.92736
141.56	-4.93088
141.57	-4.93248
141.57	-4.93152
141.57	-4.92992
141.57	-4.92672
141.57	-4.92608
141.58	-4.92288
141.58	-4.92224
141.58	-4.92032
141.58	-4.92
141.58	-4.92224
141.59	-4.92384
141.59	-4.92192
141.59	-4.91776
141.59	-4.91872
141.59	-4.91808
141.6	-4.91648
141.6	-4.91776
141.6	-4.91456
141.6	-4.91552
141.6	-4.9168
141.61	-4.91488
141.61	-4.91648
141.61	-4.91808
141.61	-4.91712
141.61	-4.91904
141.62	-4.91424
141.62	-4.91744
141.62	-4.91872
141.62	-4.91616
141.62	-4.9152
141.63	-4.91872
141.63	-4.9216
141.63	-4.92
141.63	-4.92288
141.63	-4.9248
141.63	-4.92384
141.64	-4.92352
141.64	-4.92
141.64	-4.92448
141.64	-4.92416
141.64	-4.92416
141.65	-4.92704
141.65	-4.93024
141.65	-4.92992
141.65	-4.9248
141.65	-4.92384
141.66	-4.92352
141.66	-4.92256
141.66	-4.9216
141.66	-4.92096
141.66	-4.9232
141.67	-4.9264
141.67	-4.92288
141.67	-4.92512
141.67	-4.9248
141.67	-4.92256
141.68	-4.92128
141.68	-4.92512
141.68	-4.9216
141.68	-4.9248
141.68	-4.92704
141.69	-4.92672
141.69	-4.92352
141.69	-4.92224
141.69	-4.9248
141.69	-4.92192
141.7	-4.91552
141.7	-4.91744
141.7	-4.91936
141.7	-4.92032
141.7	-4.9168
141.71	-4.91744
141.71	-4.9184
141.71	-4.91744
141.71	-4.92
141.71	-4.91648
141.71	-4.91648
141.72	-4.91616
141.72	-4.91552
141.72	-4.91296
141.72	-4.91424
141.72	-4.91616
141.73	-4.9168
141.73	-4.91488
141.73	-4.91456
141.73	-4.92032
141.73	-4.92448
141.74	-4.92192
141.74	-4.92256
141.74	-4.92
141.74	-4.92064
141.74	-4.92256
141.75	-4.92736
141.75	-4.9264
141.75	-4.92448
141.75	-4.92128
141.75	-4.9184
141.76	-4.91968
141.76	-4.92128
141.76	-4.92384
141.76	-4.91904
141.76	-4.91872
141.77	-4.928
141.77	-4.928
141.77	-4.92672
141.77	-4.92736
141.77	-4.92288
141.78	-4.92128
141.78	-4.92224
141.78	-4.92416
141.78	-4.92256
141.78	-4.9232
141.79	-4.92736
141.79	-4.9264
141.79	-4.92416
141.79	-4.92192
141.79	-4.92448
141.79	-4.92032
141.8	-4.9216
141.8	-4.92192
141.8	-4.9184
141.8	-4.91808
141.8	-4.92192
141.81	-4.92096
141.81	-4.91968
141.81	-4.9232
141.81	-4.92288
141.81	-4.92256
141.82	-4.91712
141.82	-4.92096
141.82	-4.92384
141.82	-4.92224
141.82	-4.92288
141.83	-4.928
141.83	-4.92768
141.83	-4.92672
141.83	-4.92864
141.83	-4.92832
141.84	-4.92672
141.84	-4.92864
141.84	-4.92864
141.84	-4.92864
141.84	-4.92864
141.85	-4.9296
141.85	-4.92704
141.85	-4.9264
141.85	-4.92672
141.85	-4.92544
141.86	-4.9264
141.86	-4.92928
141.86	-4.92544
141.86	-4.9264
141.86	-4.9232
141.87	-4.92832
141.87	-4.92768
141.87	-4.9296
141.87	-4.93248
141.87	-4.93184
141.88	-4.92832
141.88	-4.9248
141.88	-4.9232
141.88	-4.92096
141.88	-4.92384
141.88	-4.92448
141.89	-4.92448
141.89	-4.9232
141.89	-4.92224
141.89	-4.92512
141.89	-4.92192
141.9	-4.91648
141.9	-4.9168
141.9	-4.9184
141.9	-4.92192
141.9	-4.9248
141.91	-4.92832
141.91	-4.92736
141.91	-4.92704
141.91	-4.9264
141.91	-4.92768
141.92	-4.92512
141.92	-4.93056
141.92	-4.928
141.92	-4.92576
141.92	-4.92576
141.93	-4.92992
141.93	-4.93184
141.93	-4.93088
141.93	-4.93088
141.93	-4.93024
141.94	-4.92928
141.94	-4.92864
141.94	-4.9296
141.94	-4.92576
141.94	-4.93024
141.95	-4.93568
141.95	-4.93376
141.95	-4.93152
141.95	-4.9328
141.95	-4.9328
141.96	-4.92896
141.96	-4.92992
141.96	-4.93216
141.96	-4.92832
141.96	-4.93056
141.96	-4.93408
141.97	-4.93472
141.97	-4.93728
141.97	-4.93792
141.97	-4.9328
141.97	-4.936
141.98	-4.93504
141.98	-4.93184
141.98	-4.93504
141.98	-4.9328
141.98	-4.93088
141.99	-4.93088
141.99	-4.93184
141.99	-4.93056
141.99	-4.9296
141.99	-4.92896
142	-4.92704
142	-4.92704
142	-4.92864
142	-4.92864
142	-4.93056
142.01	-4.9344
142.01	-4.92768
142.01	-4.93408
142.01	-4.93728
142.01	-4.9328
142.02	-4.92896
142.02	-4.92832
142.02	-4.93024
142.02	-4.92704
142.02	-4.92832
142.03	-4.9296
142.03	-4.9296
142.03	-4.9312
142.03	-4.92992
142.03	-4.928
142.04	-4.92384
142.04	-4.92864
142.04	-4.92736
142.04	-4.9296
142.04	-4.92992
142.04	-4.9312
142.05	-4.93408
142.05	-4.93632
142.05	-4.93856
142.05	-4.9344
142.05	-4.93376
142.06	-4.9296
142.06	-4.92768
142.06	-4.92672
142.06	-4.92704
142.06	-4.92736
142.07	-4.93344
142.07	-4.93152
142.07	-4.9248
142.07	-4.92736
142.07	-4.928
142.08	-4.92832
142.08	-4.92736
142.08	-4.92416
142.08	-4.9248
142.08	-4.92704
142.09	-4.93504
142.09	-4.93344
142.09	-4.9328
142.09	-4.93344
142.09	-4.93344
142.1	-4.92832
142.1	-4.93248
142.1	-4.93152
142.1	-4.92928
142.1	-4.93024
142.11	-4.93184
142.11	-4.93344
142.11	-4.93376
142.11	-4.93248
142.11	-4.93504
142.12	-4.93408
142.12	-4.92992
142.12	-4.93024
142.12	-4.93056
142.12	-4.93056
142.13	-4.93472
142.13	-4.9344
142.13	-4.93728
142.13	-4.93792
142.13	-4.93376
142.13	-4.93024
142.14	-4.9312
142.14	-4.928
142.14	-4.92864
142.14	-4.92192
142.14	-4.92736
142.15	-4.93408
142.15	-4.93152
142.15	-4.928
142.15	-4.92736
142.15	-4.9312
142.16	-4.92832
142.16	-4.92832
142.16	-4.93088
142.16	-4.92992
142.16	-4.9328
142.17	-4.93152
142.17	-4.928
142.17	-4.92896
142.17	-4.93024
142.17	-4.9312
142.18	-4.92736
142.18	-4.92896
142.18	-4.9296
142.18	-4.93088
142.18	-4.93152
142.19	-4.9328
142.19	-4.93152
142.19	-4.93472
142.19	-4.93504
142.19	-4.93248
142.2	-4.92992
142.2	-4.93312
142.2	-4.9296
142.2	-4.92992
142.2	-4.93248
142.21	-4.93248
142.21	-4.93152
142.21	-4.92992
142.21	-4.93344
142.21	-4.936
142.21	-4.93248
142.22	-4.92416
142.22	-4.92736
142.22	-4.928
142.22	-4.92608
142.22	-4.92672
142.23	-4.9296
142.23	-4.93216
142.23	-4.93408
142.23	-4.9328
142.23	-4.93216
142.24	-4.92896
142.24	-4.93024
142.24	-4.92928
142.24	-4.92992
142.24	-4.93024
142.25	-4.93024
142.25	-4.92992
142.25	-4.93184
142.25	-4.9296
142.25	-4.93088
142.26	-4.92896
142.26	-4.92928
142.26	-4.93216
142.26	-4.93152
142.26	-4.9328
142.27	-4.93312
142.27	-4.93728
142.27	-4.93824
142.27	-4.94176
142.27	-4.94048
142.28	-4.93536
142.28	-4.9328
142.28	-4.93408
142.28	-4.93248
142.28	-4.92864
142.29	-4.93312
142.29	-4.93376
142.29	-4.93696
142.29	-4.93536
142.29	-4.93312
142.29	-4.93088
142.3	-4.9296
142.3	-4.92864
142.3	-4.92992
142.3	-4.93056
142.3	-4.93152
142.31	-4.9344
142.31	-4.93408
142.31	-4.93408
142.31	-4.93408
142.31	-4.9312
142.32	-4.92448
142.32	-4.92704
142.32	-4.92832
142.32	-4.93152
142.32	-4.92992
142.33	-4.93664
142.33	-4.9344
142.33	-4.93184
142.33	-4.93408
142.33	-4.93376
142.34	-4.92992
142.34	-4.93312
142.34	-4.93408
142.34	-4.93344
142.34	-4.93376
142.35	-4.93952
142.35	-4.9408
142.35	-4.93888
142.35	-4.93952
142.35	-4.93728
142.36	-4.9344
142.36	-4.93536
142.36	-4.93536
142.36	-4.9376
142.36	-4.94624
142.37	-4.94336
142.37	-4.93952
142.37	-4.94272
142.37	-4.93856
142.37	-4.94048
142.38	-4.93952
142.38	-4.93568
142.38	-4.93664
142.38	-4.93824
142.38	-4.93568
142.38	-4.93696
142.39	-4.93888
142.39	-4.9376
142.39	-4.93632
142.39	-4.93728
142.39	-4.93696
142.4	-4.936
142.4	-4.93088
142.4	-4.9312
142.4	-4.92832
142.4	-4.93216
142.41	-4.936
142.41	-4.9344
142.41	-4.93472
142.41	-4.93056
142.41	-4.93312
142.42	-4.93024
142.42	-4.92832
142.42	-4.9312
142.42	-4.93088
142.42	-4.93184
142.43	-4.93856
142.43	-4.93792
142.43	-4.93664
142.43	-4.936
142.43	-4.93664
142.44	-4.93536
142.44	-4.936
142.44	-4.93344
142.44	-4.93344
142.44	-4.93376
142.45	-4.93856
142.45	-4.94048
142.45	-4.9392
142.45	-4.9408
142.45	-4.9408
142.46	-4.93664
142.46	-4.94016
142.46	-4.94368
142.46	-4.94208
142.46	-4.94048
142.46	-4.94304
142.47	-4.94464
142.47	-4.94432
142.47	-4.94752
142.47	-4.94688
142.47	-4.94304
142.48	-4.94016
142.48	-4.94176
142.48	-4.94464
142.48	-4.94464
142.48	-4.94432
142.49	-4.94688
142.49	-4.94016
142.49	-4.94112
142.49	-4.93536
142.49	-4.93312
142.5	-4.9328
142.5	-4.93696
142.5	-4.9344
142.5	-4.93568
142.5	-4.93792
142.51	-4.94272
142.51	-4.94272
142.51	-4.94048
142.51	-4.93824
142.51	-4.94016
142.52	-4.93888
142.52	-4.94432
142.52	-4.94208
142.52	-4.94144
142.52	-4.94112
142.53	-4.944
142.53	-4.94144
142.53	-4.94016
142.53	-4.94272
142.53	-4.94496
142.54	-4.94272
142.54	-4.93824
142.54	-4.93856
142.54	-4.93792
142.54	-4.93792
142.54	-4.94048
142.55	-4.94048
142.55	-4.93728
142.55	-4.93664
142.55	-4.93888
142.55	-4.93952
142.56	-4.93664
142.56	-4.93888
142.56	-4.9424
142.56	-4.94208
142.56	-4.93952
142.57	-4.9392
142.57	-4.94464
142.57	-4.94848
142.57	-4.94656
142.57	-4.94592
142.58	-4.94208
142.58	-4.93888
142.58	-4.93696
142.58	-4.94304
142.58	-4.94432
142.59	-4.94688
142.59	-4.94144
142.59	-4.94272
142.59	-4.94464
142.59	-4.94592
142.6	-4.94464
142.6	-4.94304
142.6	-4.94528
142.6	-4.9472
142.6	-4.94592
142.61	-4.94944
142.61	-4.94944
142.61	-4.94848
142.61	-4.94464
142.61	-4.94592
142.62	-4.944
142.62	-4.94176
142.62	-4.94272
142.62	-4.94176
142.62	-4.9408
142.63	-4.94176
142.63	-4.94208
142.63	-4.944
142.63	-4.94176
142.63	-4.94176
142.63	-4.9392
142.64	-4.93568
142.64	-4.93632
142.64	-4.93664
142.64	-4.93568
142.64	-4.93568
142.65	-4.9392
142.65	-4.93632
142.65	-4.93888
142.65	-4.93632
142.65	-4.93472
142.66	-4.93184
142.66	-4.9312
142.66	-4.93408
142.66	-4.93536
142.66	-4.93568
142.67	-4.93952
142.67	-4.94112
142.67	-4.93568
142.67	-4.93568
142.67	-4.9408
142.68	-4.93568
142.68	-4.93472
142.68	-4.9376
142.68	-4.93408
142.68	-4.93728
142.69	-4.94368
142.69	-4.94432
142.69	-4.94368
142.69	-4.94208
142.69	-4.94016
142.7	-4.93952
142.7	-4.93952
142.7	-4.93984
142.7	-4.93952
142.7	-4.93792
142.71	-4.93824
142.71	-4.94016
142.71	-4.94144
142.71	-4.93856
142.71	-4.93824
142.71	-4.93696
142.72	-4.93632
142.72	-4.93952
142.72	-4.93792
142.72	-4.93504
142.72	-4.93888
142.73	-4.94112
142.73	-4.93792
142.73	-4.93504
142.73	-4.93248
142.73	-4.9328
142.74	-4.93248
142.74	-4.9312
142.74	-4.93024
142.74	-4.93152
142.74	-4.9296
142.75	-4.92864
142.75	-4.92832
142.75	-4.92928
142.75	-4.9264
142.75	-4.93024
142.76	-4.92992
142.76	-4.92896
142.76	-4.9296
142.76	-4.92992
142.76	-4.93152
142.77	-4.936
142.77	-4.93568
142.77	-4.93696
142.77	-4.93984
142.77	-4.93888
142.78	-4.93888
142.78	-4.93824
142.78	-4.93504
142.78	-4.93664
142.78	-4.94016
142.79	-4.94432
142.79	-4.94496
142.79	-4.9392
142.79	-4.94048
142.79	-4.94208
142.79	-4.94304
142.8	-4.94016
142.8	-4.9392
142.8	-4.93984
142.8	-4.94016
142.8	-4.94144
142.81	-4.94144
142.81	-4.94272
142.81	-4.94208
142.81	-4.94368
142.81	-4.94304
142.82	-4.94304
142.82	-4.944
142.82	-4.94368
142.82	-4.94176
142.82	-4.94464
142.83	-4.9504
142.83	-4.95264
142.83	-4.95296
142.83	-4.95264
142.83	-4.95136
142.84	-4.94848
142.84	-4.9472
142.84	-4.94752
142.84	-4.94944
142.84	-4.94752
142.85	-4.9536
142.85	-4.95168
142.85	-4.95328
142.85	-4.95136
142.85	-4.94848
142.86	-4.94464
142.86	-4.94432
142.86	-4.94432
142.86	-4.94176
142.86	-4.94048
142.87	-4.94464
142.87	-4.9472
142.87	-4.94944
142.87	-4.94752
142.87	-4.94784
142.88	-4.94528
142.88	-4.94368
142.88	-4.9472
142.88	-4.94912
142.88	-4.94624
142.88	-4.94656
142.89	-4.94816
142.89	-4.9504
142.89	-4.95104
142.89	-4.94944
142.89	-4.95072
142.9	-4.9504
142.9	-4.95072
142.9	-4.94496
142.9	-4.94944
142.9	-4.94944
142.91	-4.95104
142.91	-4.9488
142.91	-4.94912
142.91	-4.94752
142.91	-4.94848
142.92	-4.94688
142.92	-4.94944
142.92	-4.94944
142.92	-4.94752
142.92	-4.94624
142.93	-4.95072
142.93	-4.95232
142.93	-4.95136
142.93	-4.95072
142.93	-4.94976
142.94	-4.944
142.94	-4.94528
142.94	-4.94624
142.94	-4.94272
142.94	-4.94528
142.95	-4.94976
142.95	-4.9408
142.95	-4.944
142.95	-4.94496
142.95	-4.93856
142.96	-4.9344
142.96	-4.9328
142.96	-4.93536
142.96	-4.93504
142.96	-4.93504
142.96	-4.93472
142.97	-4.9376
142.97	-4.93568
142.97	-4.93568
142.97	-4.9376
142.97	-4.93472
142.98	-4.9328
142.98	-4.93472
142.98	-4.93856
142.98	-4.93472
142.98	-4.93376
142.99	-4.9392
142.99	-4.9408
142.99	-4.93952
142.99	-4.93728
142.99	-4.9376
143	-4.93472
143	-4.93504
143	-4.93504
143	-4.93824
143	-4.93888
143.01	-4.94432
143.01	-4.94304
143.01	-4.94368
143.01	-4.944
143.01	-4.94432
143.02	-4.9392
143.02	-4.93856
143.02	-4.94272
143.02	-4.94304
143.02	-4.94048
143.03	-4.94208
143.03	-4.9424
143.03	-4.944
143.03	-4.94784
143.03	-4.944
143.04	-4.93728
143.04	-4.93728
143.04	-4.93856
143.04	-4.93856
143.04	-4.93856
143.04	-4.94496
143.05	-4.94432
143.05	-4.93792
143.05	-4.93568
143.05	-4.93312
143.05	-4.936
143.06	-4.93216
143.06	-4.9328
143.06	-4.93664
143.06	-4.93696
143.06	-4.93696
143.07	-4.944
143.07	-4.93888
143.07	-4.94304
143.07	-4.93856
143.07	-4.93824
143.08	-4.93728
143.08	-4.93632
143.08	-4.93568
143.08	-4.93632
143.08	-4.936
143.09	-4.94048
143.09	-4.93728
143.09	-4.94048
143.09	-4.94464
143.09	-4.94208
143.1	-4.94144
143.1	-4.94176
143.1	-4.93984
143.1	-4.94336
143.1	-4.94592
143.11	-4.9472
143.11	-4.94304
143.11	-4.94656
143.11	-4.94656
143.11	-4.94592
143.12	-4.94496
143.12	-4.94304
143.12	-4.94464
143.12	-4.944
143.12	-4.94368
143.13	-4.94496
143.13	-4.94464
143.13	-4.94592
143.13	-4.95008
143.13	-4.9456
143.13	-4.9408
143.14	-4.94304
143.14	-4.94496
143.14	-4.94336
143.14	-4.94752
143.14	-4.94784
143.15	-4.94752
143.15	-4.9472
143.15	-4.94496
143.15	-4.94432
143.15	-4.94624
143.16	-4.94528
143.16	-4.94592
143.16	-4.94368
143.16	-4.94496
143.16	-4.94624
143.17	-4.9504
143.17	-4.94816
143.17	-4.94976
143.17	-4.952
143.17	-4.95264
143.18	-4.95104
143.18	-4.94784
143.18	-4.95008
143.18	-4.95072
143.18	-4.95072
143.19	-4.95456
143.19	-4.95328
143.19	-4.95328
143.19	-4.95104
143.19	-4.94816
143.2	-4.94816
143.2	-4.94528
143.2	-4.94944
143.2	-4.94944
143.2	-4.94496
143.21	-4.94656
143.21	-4.95232
143.21	-4.95072
143.21	-4.9504
143.21	-4.95296
143.21	-4.95104
143.22	-4.95104
143.22	-4.94816
143.22	-4.94528
143.22	-4.94784
143.22	-4.95136
143.23	-4.94464
143.23	-4.94752
143.23	-4.94848
143.23	-4.94784
143.23	-4.94784
143.24	-4.94368
143.24	-4.94432
143.24	-4.94528
143.24	-4.94112
143.24	-4.93728
143.25	-4.93792
143.25	-4.94016
143.25	-4.94176
143.25	-4.94336
143.25	-4.94464
143.26	-4.9392
143.26	-4.93888
143.26	-4.94016
143.26	-4.94144
143.26	-4.94432
143.27	-4.94656
143.27	-4.94496
143.27	-4.94752
143.27	-4.94784
143.27	-4.94784
143.28	-4.9456
143.28	-4.94112
143.28	-4.94144
143.28	-4.94272
143.28	-4.9424
143.29	-4.9456
143.29	-4.94688
143.29	-4.94272
143.29	-4.94144
143.29	-4.93952
143.29	-4.94304
143.3	-4.9424
143.3	-4.93824
143.3	-4.94016
143.3	-4.94144
143.3	-4.9408
143.31	-4.94368
143.31	-4.94336
143.31	-4.944
143.31	-4.94432
143.31	-4.94208
143.32	-4.93728
143.32	-4.94176
143.32	-4.93888
143.32	-4.94048
143.32	-4.93792
143.33	-4.94208
143.33	-4.93984
143.33	-4.93792
143.33	-4.94112
143.33	-4.93952
143.34	-4.93664
143.34	-4.93472
143.34	-4.93632
143.34	-4.93248
143.34	-4.93536
143.35	-4.93728
143.35	-4.9392
143.35	-4.93696
143.35	-4.94176
143.35	-4.94432
143.36	-4.94048
143.36	-4.94048
143.36	-4.94208
143.36	-4.94336
143.36	-4.94592
143.37	-4.94432
143.37	-4.94528
143.37	-4.9456
143.37	-4.944
143.37	-4.94752
143.38	-4.94048
143.38	-4.93952
143.38	-4.94336
143.38	-4.94368
143.38	-4.94336
143.38	-4.94272
143.39	-4.94208
143.39	-4.93888
143.39	-4.94176
143.39	-4.9408
143.39	-4.94016
143.4	-4.94176
143.4	-4.93856
143.4	-4.93792
143.4	-4.93888
143.4	-4.94272
143.41	-4.944
143.41	-4.93984
143.41	-4.9408
143.41	-4.93856
143.41	-4.93952
143.42	-4.93376
143.42	-4.93184
143.42	-4.93248
143.42	-4.93312
143.42	-4.93344
143.43	-4.93472
143.43	-4.93728
143.43	-4.93664
143.43	-4.93472
143.43	-4.93728
143.44	-4.93472
143.44	-4.9408
143.44	-4.93696
143.44	-4.93984
143.44	-4.94016
143.45	-4.94048
143.45	-4.9408
143.45	-4.94112
143.45	-4.9424
143.45	-4.94112
143.46	-4.93952
143.46	-4.94048
143.46	-4.94336
143.46	-4.94496
143.46	-4.94272
143.46	-4.94176
143.47	-4.9472
143.47	-4.94784
143.47	-4.94688
143.47	-4.9472
143.47	-4.94336
143.48	-4.93856
143.48	-4.93984
143.48	-4.94208
143.48	-4.94112
